image,panel_id,class_id,pixel_x,pixel_y,bbox_width_norm,bbox_height_norm,x,y,z,depth_file
DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.jpg,5,0,451,34,0.588969,0.136211,0.0963,-0.1632,0.4706,DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.png
DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.jpg,6,0,117,35,0.367922,0.137793,-0.1567,-0.1706,0.4941,DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.png
DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.jpg,7,0,117,386,0.367922,0.177656,-0.0983,0.0629,0.3098,DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.png
DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.jpg,8,0,451,387,0.588969,0.170742,0.049,0.049,0.2392,DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.png
DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.jpg,9,0,118,484,0.369188,0.106504,-0.1733,0.1956,0.549,DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.png
DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.jpg,10,0,451,486,0.587562,0.098613,0.0979,0.1719,0.4784,DJI_20220410133335_0238_T_JPG.rf.657c06bf7d3e9762b6f765fd0b4ab1ea.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,1,0,113,148,0.354094,0.163438,-0.1357,-0.0708,0.4196,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,2,0,449,149,0.594125,0.16252,0.0269,-0.0223,0.1333,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,3,0,112,271,0.353,0.158398,-0.0637,0.0046,0.1961,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,4,0,450,272,0.593016,0.155645,0.0653,0.008,0.3216,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,5,0,113,35,0.354094,0.138184,-0.1814,-0.1936,0.5608,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,6,0,450,36,0.591656,0.142715,0.1211,-0.2049,0.5961,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,7,0,450,389,0.593016,0.149668,0.1051,0.1076,0.5176,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,8,0,113,391,0.354094,0.152891,-0.0901,0.0587,0.2784,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,9,0,449,492,0.594125,0.075371,0.1043,0.1909,0.5176,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.jpg,10,0,113,493,0.354094,0.073535,-0.1852,0.212,0.5725,DJI_20220410133341_0240_T_JPG.rf.ce9b0b848d7131a8b38b0b7d330363ec.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,1,0,449,211,0.595219,0.161152,0.0719,-0.0251,0.3569,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,2,0,111,212,0.349688,0.15748,-0.0858,-0.0181,0.2627,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,3,0,449,332,0.594125,0.155176,0.0972,0.0573,0.4824,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,4,0,112,333,0.351891,0.156562,-0.1007,0.0373,0.3098,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,5,0,449,452,0.596328,0.146445,0.0996,0.1513,0.4941,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,6,0,111,454,0.349688,0.15334,-0.1191,0.1128,0.3647,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,7,0,449,5,0.594812,0.021562,0.1201,-0.2338,0.5961,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,8,0,112,6,0.353,0.024785,-0.1772,-0.2129,0.5451,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,9,0,112,90,0.353,0.163438,-0.0395,-0.0315,0.1216,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.jpg,10,0,450,91,0.591922,0.165273,0.0916,-0.1163,0.451,DJI_20220410133344_0241_T_JPG.rf.76482f647cd916acb36efb69efe93fae.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,1,0,114,152,0.357016,0.177285,-0.0985,-0.0497,0.3059,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,2,0,448,152,0.598125,0.17377,0.0965,-0.0784,0.4824,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,3,0,113,273,0.355,0.174277,-0.1357,0.0111,0.4196,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,4,0,449,276,0.595313,0.168281,0.0609,0.0094,0.302,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,5,0,448,37,0.598922,0.14623,0.1302,-0.2228,0.651,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,6,0,113,37,0.354594,0.147227,-0.1712,-0.1812,0.5294,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,7,0,448,393,0.598531,0.170273,0.1161,0.1242,0.5804,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,8,0,112,396,0.350594,0.159766,-0.102,0.0686,0.3137,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,9,0,112,491,0.350187,0.082031,-0.1912,0.216,0.5882,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.jpg,10,0,447,493,0.600531,0.074004,0.1354,0.2527,0.6824,DJI_20220410133347_0242_T_JPG.rf.9148eb60dcf56db99a563c66a5f75969.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,1,0,111,10,0.346984,0.040957,-0.1639,-0.1929,0.502,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,2,0,444,214,0.611344,0.175293,0.0198,-0.0067,0.102,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,3,0,113,215,0.355,0.174277,-0.0241,-0.0048,0.0745,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,4,0,111,337,0.347391,0.166777,-0.0717,0.0278,0.2196,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,5,0,445,338,0.596125,0.173281,0.0705,0.0462,0.3608,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,6,0,447,457,0.602125,0.162266,0.0872,0.1379,0.4392,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,7,0,112,458,0.352187,0.164258,-0.1325,0.1287,0.4078,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,8,0,447,9,0.602938,0.038945,0.1206,-0.2346,0.6078,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,9,0,447,95,0.602125,0.177773,0.1191,-0.1509,0.6,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.jpg,10,0,111,96,0.347391,0.183301,-0.1537,-0.1176,0.4706,DJI_20220410133350_0243_T_JPG.rf.283a79a126db6d725b27a9ce936e6788.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,1,0,110,157,0.340875,0.161602,-0.0849,-0.04,0.2588,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,2,0,446,157,0.604031,0.16252,0.0757,-0.0594,0.3843,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,3,0,447,279,0.601828,0.15793,0.0685,0.0124,0.3451,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,4,0,109,279,0.343078,0.158848,-0.0918,0.01,0.2784,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,5,0,108,39,0.339766,0.154727,-0.1403,-0.1436,0.4235,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,6,0,447,40,0.602141,0.15627,0.1198,-0.2038,0.6039,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,7,0,109,401,0.340875,0.150586,-0.1112,0.0764,0.3373,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,8,0,447,402,0.601828,0.152891,0.077,0.0886,0.3882,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,9,0,109,498,0.341969,0.052871,-0.1849,0.212,0.5608,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.jpg,10,0,447,498,0.600734,0.052871,0.1261,0.2402,0.6353,DJI_20220410133353_0244_T_JPG.rf.49bdd5768b891de8f40e8d9f5d355048.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,1,0,443,10,0.612547,0.04207,0.1017,-0.2035,0.5294,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,2,0,108,12,0.339375,0.049082,-0.1169,-0.1346,0.3529,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,3,0,108,219,0.338172,0.172773,-0.0611,-0.0107,0.1843,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,4,0,444,221,0.611516,0.178281,0.041,-0.0116,0.2118,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,5,0,445,341,0.607734,0.173281,0.0904,0.0615,0.4627,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,6,0,112,344,0.351406,0.185801,-0.1287,0.0545,0.3961,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,7,0,444,460,0.611344,0.165762,0.1132,0.1862,0.5843,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,8,0,109,462,0.340984,0.159258,-0.0465,0.0454,0.1412,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,9,0,444,98,0.610141,0.172285,0.0289,-0.0368,0.149,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.jpg,10,0,108,98,0.337781,0.173281,-0.0572,-0.0426,0.1725,DJI_20220410133356_0245_T_JPG.rf.5254dab1ae5da53a747805cc21f15ca7.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,1,0,440,157,0.623062,0.181406,0.0471,-0.0388,0.251,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,2,0,106,159,0.333828,0.185957,-0.0905,-0.041,0.2706,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,3,0,441,279,0.618812,0.183789,0.0905,0.0172,0.4784,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,4,0,107,279,0.336359,0.186953,-0.1684,0.0182,0.5059,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,5,0,108,398,0.337625,0.18834,-0.191,0.1279,0.5765,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,6,0,441,401,0.621641,0.177676,0.0756,0.0906,0.4,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,7,0,107,42,0.336359,0.164648,-0.2036,-0.2046,0.6118,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,8,0,440,42,0.623062,0.164648,0.1103,-0.1967,0.5882,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,9,0,441,492,0.618812,0.076309,0.1283,0.2502,0.6784,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.jpg,10,0,108,496,0.340141,0.062109,-0.1858,0.2103,0.5608,DJI_20220410133359_0246_T_JPG.rf.b37621aafe7435c73f18c231b534da12.png
DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.jpg,1,0,438,215,0.630172,0.180723,0.0571,-0.0198,0.3098,DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.png
DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.jpg,2,0,107,217,0.335094,0.186055,-0.047,-0.0086,0.1412,DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.png
DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.jpg,3,0,440,337,0.623062,0.180527,0.0779,0.0526,0.4157,DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.png
DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.jpg,4,0,107,338,0.335094,0.178555,-0.154,0.0593,0.4627,DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.png
DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.jpg,5,0,440,458,0.624484,0.176191,0.0824,0.1386,0.4392,DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.png
DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.jpg,6,0,107,461,0.336359,0.170664,-0.1644,0.1583,0.4941,DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.png
DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.jpg,7,0,440,93,0.623703,0.183477,0.0272,-0.037,0.1451,DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.png
DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.jpg,8,0,106,94,0.333828,0.192363,-0.0747,-0.0566,0.2235,DJI_20220410133402_0247_T_JPG.rf.38f81c3ce8a912939c3d32bf604d77c7.png
DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.jpg,1,0,440,154,0.624484,0.193848,0.086,-0.0731,0.4588,DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.png
DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.jpg,2,0,106,156,0.332562,0.185352,-0.0603,-0.0282,0.1804,DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.png
DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.jpg,3,0,440,277,0.623062,0.182402,0.0978,0.0171,0.5216,DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.png
DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.jpg,4,0,107,278,0.336359,0.183984,-0.154,0.0159,0.4627,DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.png
DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.jpg,5,0,440,400,0.623062,0.176094,0.0426,0.0512,0.2275,DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.png
DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.jpg,6,0,107,401,0.336359,0.179258,-0.141,0.096,0.4235,DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.png
DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.jpg,7,0,107,492,0.336359,0.074531,-0.2232,0.2473,0.6706,DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.png
DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.jpg,8,0,441,494,0.620219,0.069199,0.1231,0.2421,0.651,DJI_20220410133404_0248_T_JPG.rf.bdab0e79df01d51d93bca35a9d10819d.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,1,0,241,105,0.706891,0.230078,-0.0155,-0.0296,0.1255,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,2,0,240,20,0.697891,0.079336,-0.0426,-0.1258,0.3412,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,3,0,629,211,0.033578,0.190781,0.0833,-0.0121,0.1725,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,4,0,248,229,0.703094,0.218438,-0.0485,-0.0182,0.4314,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,5,0,632,332,0.023641,0.196699,0.0057,0.0014,0.0118,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,6,0,254,351,0.713984,0.22082,-0.0251,0.0361,0.2431,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,7,0,258,463,0.705156,0.189941,-0.0479,0.1598,0.4941,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,8,0,623,8,0.050625,0.031953,0.0204,-0.0167,0.0431,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.jpg,9,0,625,89,0.044938,0.183477,0.0579,-0.0317,0.1216,DJI_20220410133419_0253_T_JPG.rf.873f6d226bdf8347874c0c27c82ae81b.png
DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.jpg,1,0,244,166,0.676719,0.206133,-0.055,-0.0651,0.4627,DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.png
DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.jpg,2,0,246,287,0.68525,0.197969,-0.0163,0.0068,0.1412,DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.png
DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.jpg,3,0,252,406,0.682875,0.194512,-0.0479,0.1057,0.451,DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.png
DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.jpg,4,0,259,494,0.678781,0.066641,-0.0478,0.1867,0.502,DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.png
DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.jpg,5,0,238,50,0.686188,0.198281,-0.0643,-0.1616,0.502,DJI_20220410133422_0254_T_JPG.rf.24ef68aa3217c5c65784b21f05a6a399.png
DJI_20220410133425_0255_T_JPG.rf.f80ca0bb4e8b3e1042fafee2757be07f.jpg,1,0,236,103,0.686188,0.196621,-0.0134,-0.0244,0.102,DJI_20220410133425_0255_T_JPG.rf.f80ca0bb4e8b3e1042fafee2757be07f.png
DJI_20220410133425_0255_T_JPG.rf.f80ca0bb4e8b3e1042fafee2757be07f.jpg,2,0,230,17,0.679547,0.066875,-0.0585,-0.1552,0.4157,DJI_20220410133425_0255_T_JPG.rf.f80ca0bb4e8b3e1042fafee2757be07f.png
DJI_20220410133425_0255_T_JPG.rf.f80ca0bb4e8b3e1042fafee2757be07f.jpg,3,0,242,226,0.692063,0.200332,-0.0339,-0.0131,0.2784,DJI_20220410133425_0255_T_JPG.rf.f80ca0bb4e8b3e1042fafee2757be07f.png
